class_label,original_filename,augmented_filename
0,S01_0-9_0041.jpg,S01_0-9_0041_aug040.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug041.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug042.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug043.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug044.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug045.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug046.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug047.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug048.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug049.jpg
0,S01_0-9_0041.jpg,S01_0-9_0041_aug050.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug001.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug002.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug003.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug004.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug005.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug006.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug007.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug008.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug009.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug010.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug011.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug012.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug013.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug014.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug015.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug016.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug017.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug018.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug019.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug020.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug021.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug022.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug023.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug024.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug025.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug026.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug027.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug028.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug029.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug030.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug031.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug032.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug033.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug034.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug035.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug036.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug037.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug038.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug039.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug040.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug041.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug042.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug043.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug044.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug045.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug046.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug047.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug048.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug049.jpg
0,S01_0-9_0117.jpg,S01_0-9_0117_aug050.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug001.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug002.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug003.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug004.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug005.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug006.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug007.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug008.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug009.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug010.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug011.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug012.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug013.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug014.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug015.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug016.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug017.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug018.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug019.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug020.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug021.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug022.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug023.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug024.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug025.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug026.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug027.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug028.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug029.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug030.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug031.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug032.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug033.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug034.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug035.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug036.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug037.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug038.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug039.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug040.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug041.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug042.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug043.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug044.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug045.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug046.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug047.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug048.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug049.jpg
0,S01_0-9_0119.jpg,S01_0-9_0119_aug050.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug001.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug002.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug003.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug004.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug005.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug006.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug007.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug008.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug009.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug010.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug011.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug012.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug013.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug014.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug015.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug016.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug017.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug018.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug019.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug020.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug021.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug022.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug023.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug024.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug025.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug026.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug027.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug028.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug029.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug030.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug031.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug032.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug033.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug034.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug035.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug036.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug037.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug038.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug039.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug040.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug041.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug042.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug043.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug044.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug045.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug046.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug047.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug048.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug049.jpg
0,S02_0-9_0015.jpg,S02_0-9_0015_aug050.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug001.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug002.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug003.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug004.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug005.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug006.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug007.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug008.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug009.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug010.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug011.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug012.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug013.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug014.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug015.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug016.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug017.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug018.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug019.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug020.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug021.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug022.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug023.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug024.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug025.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug026.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug027.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug028.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug029.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug030.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug031.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug032.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug033.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug034.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug035.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug036.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug037.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug038.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug039.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug040.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug041.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug042.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug043.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug044.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug045.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug046.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug047.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug048.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug049.jpg
0,S02_0-9_0016.jpg,S02_0-9_0016_aug050.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug001.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug002.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug003.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug004.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug005.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug006.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug007.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug008.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug009.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug010.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug011.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug012.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug013.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug014.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug015.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug016.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug017.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug018.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug019.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug020.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug021.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug022.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug023.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug024.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug025.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug026.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug027.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug028.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug029.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug030.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug031.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug032.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug033.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug034.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug035.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug036.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug037.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug038.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug039.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug040.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug041.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug042.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug043.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug044.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug045.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug046.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug047.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug048.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug049.jpg
0,S02_0-9_0041.jpg,S02_0-9_0041_aug050.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug001.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug002.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug003.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug004.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug005.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug006.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug007.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug008.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug009.jpg
0,S02_0-9_0042.jpg,S02_0-9_0042_aug010.jpg
